"","datetimeAK","discharge","depth"
"42",2021-05-18 22:15:00,150.07904,1.362456
"43",2021-05-18 22:30:00,148.946368,1.35636
"44",2021-05-18 22:45:00,148.946368,1.35636
"45",2021-05-18 23:00:00,148.946368,1.35636
"46",2021-05-18 23:15:00,150.645376,1.365504
"47",2021-05-18 23:30:00,150.645376,1.365504
"48",2021-05-18 23:45:00,149.512704,1.359408
"49",2021-05-19 00:00:00,150.645376,1.365504
"50",2021-05-19 00:15:00,148.380032,1.353312
"51",2021-05-19 00:30:00,151.211712,1.368552
"52",2021-05-19 00:45:00,150.07904,1.362456
"53",2021-05-19 01:00:00,149.512704,1.359408
"54",2021-05-19 01:15:00,149.512704,1.359408
"55",2021-05-19 01:30:00,150.645376,1.365504
"56",2021-05-19 01:45:00,148.946368,1.35636
"57",2021-05-19 02:00:00,150.07904,1.362456
"58",2021-05-19 02:15:00,148.946368,1.35636
"59",2021-05-19 02:30:00,148.946368,1.35636
"60",2021-05-19 02:45:00,148.946368,1.35636
"61",2021-05-19 03:00:00,148.380032,1.353312
"62",2021-05-19 03:15:00,148.946368,1.35636
"63",2021-05-19 03:30:00,147.813696,1.350264
"64",2021-05-19 03:45:00,147.24736,1.347216
"65",2021-05-19 04:00:00,147.24736,1.347216
"66",2021-05-19 04:15:00,146.681024,1.344168
"67",2021-05-19 04:30:00,146.114688,1.34112
"68",2021-05-19 04:45:00,146.114688,1.34112
"69",2021-05-19 05:00:00,144.982016,1.335024
"70",2021-05-19 05:15:00,144.41568,1.331976
"71",2021-05-19 05:30:00,143.849344,1.328928
"72",2021-05-19 05:45:00,143.849344,1.328928
"73",2021-05-19 06:00:00,143.849344,1.328928
"74",2021-05-19 06:15:00,142.716672,1.322832
"75",2021-05-19 06:30:00,141.867168,1.316736
"76",2021-05-19 06:45:00,141.867168,1.316736
"77",2021-05-19 07:00:00,141.300832,1.313688
"78",2021-05-19 07:15:00,141.300832,1.313688
"79",2021-05-19 07:30:00,139.601824,1.304544
"80",2021-05-19 07:45:00,139.601824,1.304544
"81",2021-05-19 08:00:00,139.601824,1.304544
"82",2021-05-19 08:15:00,138.469152,1.298448
"83",2021-05-19 08:30:00,138.469152,1.298448
"84",2021-05-19 08:45:00,137.902816,1.2954
"85",2021-05-19 09:00:00,137.33648,1.292352
"86",2021-05-19 09:15:00,137.33648,1.292352
"87",2021-05-19 09:30:00,135.637472,1.283208
"88",2021-05-19 09:45:00,136.770144,1.289304
"89",2021-05-19 10:00:00,133.938464,1.274064
"90",2021-05-19 10:15:00,134.5048,1.277112
"91",2021-05-19 10:30:00,134.5048,1.277112
"92",2021-05-19 10:45:00,133.938464,1.274064
"93",2021-05-19 11:00:00,133.372128,1.271016
"94",2021-05-19 11:15:00,133.08896,1.267968
"95",2021-05-19 11:30:00,133.08896,1.267968
"96",2021-05-19 11:45:00,132.522624,1.26492
"97",2021-05-19 12:00:00,131.389952,1.258824
"98",2021-05-19 12:15:00,130.823616,1.255776
"99",2021-05-19 12:30:00,131.389952,1.258824
"100",2021-05-19 12:45:00,130.823616,1.255776
"101",2021-05-19 13:00:00,129.690944,1.24968
"102",2021-05-19 13:15:00,129.690944,1.24968
"103",2021-05-19 13:30:00,129.124608,1.246632
"104",2021-05-19 13:45:00,127.991936,1.240536
"105",2021-05-19 14:00:00,128.558272,1.243584
"106",2021-05-19 14:15:00,127.991936,1.240536
"107",2021-05-19 14:30:00,127.991936,1.240536
"108",2021-05-19 14:45:00,126.576096,1.231392
"109",2021-05-19 15:00:00,126.576096,1.231392
"110",2021-05-19 15:15:00,125.443424,1.225296
"111",2021-05-19 15:30:00,126.00976,1.228344
"112",2021-05-19 15:45:00,124.877088,1.222248
"113",2021-05-19 16:00:00,126.00976,1.228344
"114",2021-05-19 16:15:00,124.877088,1.222248
"115",2021-05-19 16:30:00,124.877088,1.222248
"116",2021-05-19 16:45:00,125.443424,1.225296
"117",2021-05-19 17:00:00,124.310752,1.2192
"118",2021-05-19 17:15:00,124.310752,1.2192
"119",2021-05-19 17:30:00,125.443424,1.225296
"120",2021-05-19 17:45:00,124.310752,1.2192
"121",2021-05-19 18:00:00,123.744416,1.216152
"122",2021-05-19 18:15:00,123.461248,1.213104
"123",2021-05-19 18:30:00,123.461248,1.213104
"124",2021-05-19 18:45:00,123.461248,1.213104
"125",2021-05-19 19:00:00,122.894912,1.210056
"126",2021-05-19 19:15:00,123.461248,1.213104
"127",2021-05-19 19:30:00,122.328576,1.207008
"128",2021-05-19 19:45:00,123.461248,1.213104
"129",2021-05-19 20:00:00,122.894912,1.210056
"130",2021-05-19 20:15:00,122.328576,1.207008
"131",2021-05-19 20:30:00,122.894912,1.210056
"132",2021-05-19 20:45:00,122.328576,1.207008
"133",2021-05-19 21:00:00,122.328576,1.207008
"134",2021-05-19 21:15:00,122.894912,1.210056
"135",2021-05-19 21:30:00,122.328576,1.207008
"136",2021-05-19 21:45:00,122.328576,1.207008
"137",2021-05-19 22:00:00,122.328576,1.207008
"138",2021-05-19 22:15:00,121.195904,1.200912
"139",2021-05-19 22:30:00,121.195904,1.200912
"140",2021-05-19 22:45:00,121.195904,1.200912
"141",2021-05-19 23:00:00,121.76224,1.20396
"142",2021-05-19 23:15:00,121.195904,1.200912
"143",2021-05-19 23:30:00,121.195904,1.200912
"144",2021-05-19 23:45:00,121.76224,1.20396
"145",2021-05-20 00:00:00,121.195904,1.200912
"146",2021-05-20 00:15:00,120.629568,1.197864
"147",2021-05-20 00:30:00,120.3464,1.194816
"148",2021-05-20 00:45:00,120.629568,1.197864
"149",2021-05-20 01:00:00,119.780064,1.191768
"150",2021-05-20 01:15:00,120.629568,1.197864
"151",2021-05-20 01:30:00,121.195904,1.200912
"152",2021-05-20 01:45:00,120.629568,1.197864
"153",2021-05-20 02:00:00,120.629568,1.197864
"154",2021-05-20 02:15:00,119.213728,1.18872
"155",2021-05-20 02:30:00,119.213728,1.18872
"156",2021-05-20 02:45:00,119.780064,1.191768
"157",2021-05-20 03:00:00,119.780064,1.191768
"158",2021-05-20 03:15:00,119.213728,1.18872
"159",2021-05-20 03:30:00,118.081056,1.182624
"160",2021-05-20 03:45:00,118.647392,1.185672
"161",2021-05-20 04:00:00,118.081056,1.182624
"162",2021-05-20 04:15:00,117.51472,1.179576
"163",2021-05-20 04:30:00,118.647392,1.185672
"164",2021-05-20 04:45:00,117.51472,1.179576
"165",2021-05-20 05:00:00,117.231552,1.176528
"166",2021-05-20 05:15:00,117.51472,1.179576
"167",2021-05-20 05:30:00,117.231552,1.176528
"168",2021-05-20 05:45:00,116.665216,1.17348
"169",2021-05-20 06:00:00,116.665216,1.17348
"170",2021-05-20 06:15:00,115.532544,1.167384
"171",2021-05-20 06:30:00,116.09888,1.170432
"172",2021-05-20 06:45:00,115.532544,1.167384
"173",2021-05-20 07:00:00,114.966208,1.164336
"174",2021-05-20 07:15:00,114.966208,1.164336
"175",2021-05-20 07:30:00,114.68304,1.161288
"176",2021-05-20 07:45:00,114.68304,1.161288
"177",2021-05-20 08:00:00,114.966208,1.164336
"178",2021-05-20 08:15:00,114.116704,1.15824
"179",2021-05-20 08:30:00,113.550368,1.155192
"180",2021-05-20 08:45:00,113.550368,1.155192
"181",2021-05-20 09:00:00,112.417696,1.149096
"182",2021-05-20 09:15:00,112.417696,1.149096
"183",2021-05-20 09:30:00,112.417696,1.149096
"184",2021-05-20 09:45:00,112.134528,1.146048
"185",2021-05-20 10:00:00,112.417696,1.149096
"186",2021-05-20 10:15:00,111.001856,1.139952
"187",2021-05-20 10:30:00,110.43552,1.136904
"188",2021-05-20 10:45:00,110.43552,1.136904
"189",2021-05-20 11:00:00,110.43552,1.136904
"190",2021-05-20 11:15:00,109.869184,1.133856
"191",2021-05-20 11:30:00,109.869184,1.133856
"192",2021-05-20 11:45:00,109.586016,1.130808
"193",2021-05-20 12:00:00,108.453344,1.124712
"194",2021-05-20 12:15:00,107.887008,1.121664
"195",2021-05-20 12:30:00,109.01968,1.12776
"196",2021-05-20 12:45:00,107.60384,1.118616
"197",2021-05-20 13:00:00,108.453344,1.124712
"198",2021-05-20 13:15:00,108.453344,1.124712
"199",2021-05-20 13:30:00,107.887008,1.121664
"200",2021-05-20 13:45:00,106.471168,1.11252
"201",2021-05-20 14:00:00,107.037504,1.115568
"202",2021-05-20 14:15:00,107.037504,1.115568
"203",2021-05-20 14:30:00,105.904832,1.109472
"204",2021-05-20 14:45:00,105.621664,1.106424
"205",2021-05-20 15:00:00,107.037504,1.115568
"206",2021-05-20 15:15:00,105.904832,1.109472
"207",2021-05-20 15:30:00,105.621664,1.106424
"208",2021-05-20 15:45:00,105.904832,1.109472
"209",2021-05-20 16:00:00,105.621664,1.106424
"210",2021-05-20 16:15:00,105.621664,1.106424
"211",2021-05-20 16:30:00,105.055328,1.103376
"212",2021-05-20 16:45:00,105.621664,1.106424
"213",2021-05-20 17:00:00,105.621664,1.106424
"214",2021-05-20 17:15:00,105.055328,1.103376
"215",2021-05-20 17:30:00,105.055328,1.103376
"216",2021-05-20 17:45:00,105.055328,1.103376
"217",2021-05-20 18:00:00,104.488992,1.100328
"218",2021-05-20 18:15:00,105.621664,1.106424
"219",2021-05-20 18:30:00,105.904832,1.109472
"220",2021-05-20 18:45:00,105.055328,1.103376
"221",2021-05-20 19:00:00,105.621664,1.106424
"222",2021-05-20 19:15:00,105.621664,1.106424
"223",2021-05-20 19:30:00,105.621664,1.106424
"224",2021-05-20 19:45:00,105.621664,1.106424
"225",2021-05-20 20:00:00,105.055328,1.103376
"226",2021-05-20 20:15:00,105.621664,1.106424
"227",2021-05-20 20:30:00,105.621664,1.106424
"228",2021-05-20 20:45:00,105.621664,1.106424
"229",2021-05-20 21:00:00,105.904832,1.109472
"230",2021-05-20 21:15:00,105.621664,1.106424
"231",2021-05-20 21:30:00,105.055328,1.103376
"232",2021-05-20 21:45:00,105.055328,1.103376
"233",2021-05-20 22:00:00,105.055328,1.103376
"234",2021-05-20 22:15:00,105.621664,1.106424
"235",2021-05-20 22:30:00,104.488992,1.100328
"236",2021-05-20 22:45:00,105.621664,1.106424
"237",2021-05-20 23:00:00,105.621664,1.106424
"238",2021-05-20 23:15:00,105.904832,1.109472
"239",2021-05-20 23:30:00,105.055328,1.103376
"240",2021-05-20 23:45:00,104.488992,1.100328
"241",2021-05-21 00:00:00,105.621664,1.106424
"242",2021-05-21 00:15:00,105.621664,1.106424
"243",2021-05-21 00:30:00,105.055328,1.103376
"244",2021-05-21 00:45:00,105.055328,1.103376
"245",2021-05-21 01:00:00,104.488992,1.100328
"246",2021-05-21 01:15:00,105.055328,1.103376
"247",2021-05-21 01:30:00,105.055328,1.103376
"248",2021-05-21 01:45:00,105.621664,1.106424
"249",2021-05-21 02:00:00,105.055328,1.103376
"250",2021-05-21 02:15:00,105.055328,1.103376
"251",2021-05-21 02:30:00,104.488992,1.100328
"252",2021-05-21 02:45:00,104.488992,1.100328
"253",2021-05-21 03:00:00,105.055328,1.103376
"254",2021-05-21 03:15:00,105.055328,1.103376
"255",2021-05-21 03:30:00,104.488992,1.100328
"256",2021-05-21 03:45:00,105.055328,1.103376
"257",2021-05-21 04:00:00,103.922656,1.09728
"258",2021-05-21 04:15:00,105.055328,1.103376
"259",2021-05-21 04:30:00,104.488992,1.100328
"260",2021-05-21 04:45:00,105.055328,1.103376
"261",2021-05-21 05:00:00,103.922656,1.09728
"262",2021-05-21 05:15:00,103.639488,1.094232
"263",2021-05-21 05:30:00,103.922656,1.09728
"264",2021-05-21 05:45:00,103.639488,1.094232
"265",2021-05-21 06:00:00,103.639488,1.094232
"266",2021-05-21 06:15:00,103.073152,1.091184
"267",2021-05-21 06:30:00,103.639488,1.094232
"268",2021-05-21 06:45:00,103.073152,1.091184
"269",2021-05-21 07:00:00,103.639488,1.094232
"270",2021-05-21 07:15:00,103.073152,1.091184
"271",2021-05-21 07:30:00,103.073152,1.091184
"272",2021-05-21 07:45:00,102.506816,1.088136
"273",2021-05-21 08:00:00,103.073152,1.091184
"274",2021-05-21 08:15:00,102.223648,1.085088
"275",2021-05-21 08:30:00,102.506816,1.088136
"276",2021-05-21 08:45:00,101.657312,1.08204
"277",2021-05-21 09:00:00,101.090976,1.078992
"278",2021-05-21 09:15:00,101.657312,1.08204
"279",2021-05-21 09:30:00,101.090976,1.078992
"280",2021-05-21 09:45:00,100.52464,1.075944
"281",2021-05-21 10:00:00,100.52464,1.075944
"282",2021-05-21 10:15:00,100.52464,1.075944
"283",2021-05-21 10:30:00,100.52464,1.075944
"284",2021-05-21 10:45:00,99.675136,1.069848
"285",2021-05-21 11:00:00,99.675136,1.069848
"286",2021-05-21 11:15:00,100.241472,1.072896
"287",2021-05-21 11:30:00,99.675136,1.069848
"288",2021-05-21 11:45:00,99.1088,1.0668
"289",2021-05-21 12:00:00,99.1088,1.0668
"290",2021-05-21 12:15:00,99.1088,1.0668
"291",2021-05-21 12:30:00,98.259296,1.060704
"292",2021-05-21 12:45:00,98.825632,1.063752
"293",2021-05-21 13:00:00,97.69296,1.057656
"294",2021-05-21 13:15:00,98.825632,1.063752
"295",2021-05-21 13:30:00,97.69296,1.057656
"296",2021-05-21 13:45:00,97.409792,1.054608
"297",2021-05-21 14:00:00,98.259296,1.060704
"298",2021-05-21 14:15:00,97.409792,1.054608
"299",2021-05-21 14:30:00,97.69296,1.057656
"300",2021-05-21 14:45:00,96.843456,1.05156
"301",2021-05-21 15:00:00,97.409792,1.054608
"302",2021-05-21 15:15:00,97.409792,1.054608
"303",2021-05-21 15:30:00,97.409792,1.054608
"304",2021-05-21 15:45:00,96.843456,1.05156
"305",2021-05-21 16:00:00,95.710784,1.045464
"306",2021-05-21 16:15:00,94.86128,1.039368
"307",2021-05-21 16:30:00,96.27712,1.048512
"308",2021-05-21 16:45:00,96.27712,1.048512
"309",2021-05-21 17:00:00,94.86128,1.039368
"310",2021-05-21 17:15:00,96.27712,1.048512
"311",2021-05-21 17:30:00,95.710784,1.045464
"312",2021-05-21 17:45:00,96.27712,1.048512
"313",2021-05-21 18:00:00,95.710784,1.045464
"314",2021-05-21 18:15:00,95.710784,1.045464
"315",2021-05-21 18:30:00,95.710784,1.045464
"316",2021-05-21 18:45:00,96.843456,1.05156
"317",2021-05-21 19:00:00,95.710784,1.045464
"318",2021-05-21 19:15:00,95.710784,1.045464
"319",2021-05-21 19:30:00,96.27712,1.048512
"320",2021-05-21 19:45:00,95.710784,1.045464
"321",2021-05-21 20:00:00,95.710784,1.045464
"322",2021-05-21 20:15:00,96.27712,1.048512
"323",2021-05-21 20:30:00,96.843456,1.05156
"324",2021-05-21 20:45:00,96.27712,1.048512
"325",2021-05-21 21:00:00,97.409792,1.054608
"326",2021-05-21 21:15:00,97.409792,1.054608
"327",2021-05-21 21:30:00,96.843456,1.05156
"328",2021-05-21 21:45:00,96.843456,1.05156
"329",2021-05-21 22:00:00,96.27712,1.048512
"330",2021-05-21 22:15:00,97.409792,1.054608
"331",2021-05-21 22:30:00,96.843456,1.05156
"332",2021-05-21 22:45:00,97.409792,1.054608
"333",2021-05-21 23:00:00,97.69296,1.057656
"334",2021-05-21 23:15:00,97.69296,1.057656
"335",2021-05-21 23:30:00,97.409792,1.054608
"336",2021-05-21 23:45:00,98.259296,1.060704
"337",2021-05-22 00:00:00,98.259296,1.060704
"338",2021-05-22 00:15:00,98.825632,1.063752
"339",2021-05-22 00:30:00,98.259296,1.060704
"340",2021-05-22 00:45:00,98.825632,1.063752
"341",2021-05-22 01:00:00,98.825632,1.063752
"342",2021-05-22 01:15:00,98.825632,1.063752
"343",2021-05-22 01:30:00,99.1088,1.0668
"344",2021-05-22 01:45:00,98.825632,1.063752
"345",2021-05-22 02:00:00,99.1088,1.0668
"346",2021-05-22 02:15:00,98.825632,1.063752
"347",2021-05-22 02:30:00,99.1088,1.0668
"348",2021-05-22 02:45:00,99.675136,1.069848
"349",2021-05-22 03:00:00,99.675136,1.069848
"350",2021-05-22 03:15:00,99.1088,1.0668
"351",2021-05-22 03:30:00,99.1088,1.0668
"352",2021-05-22 03:45:00,99.1088,1.0668
"353",2021-05-22 04:00:00,99.675136,1.069848
"354",2021-05-22 04:15:00,100.241472,1.072896
"355",2021-05-22 04:30:00,99.675136,1.069848
"356",2021-05-22 04:45:00,99.675136,1.069848
"357",2021-05-22 05:00:00,99.675136,1.069848
"358",2021-05-22 05:15:00,99.675136,1.069848
"359",2021-05-22 05:30:00,99.675136,1.069848
"360",2021-05-22 05:45:00,99.675136,1.069848
"361",2021-05-22 06:00:00,99.675136,1.069848
"362",2021-05-22 06:15:00,99.1088,1.0668
"363",2021-05-22 06:30:00,100.241472,1.072896
"364",2021-05-22 06:45:00,99.1088,1.0668
"365",2021-05-22 07:00:00,99.1088,1.0668
"366",2021-05-22 07:15:00,98.825632,1.063752
"367",2021-05-22 07:30:00,99.1088,1.0668
"368",2021-05-22 07:45:00,99.675136,1.069848
"369",2021-05-22 08:00:00,98.825632,1.063752
"370",2021-05-22 08:15:00,99.675136,1.069848
"371",2021-05-22 08:30:00,98.825632,1.063752
"372",2021-05-22 08:45:00,98.259296,1.060704
"373",2021-05-22 09:00:00,98.825632,1.063752
"374",2021-05-22 09:15:00,98.259296,1.060704
"375",2021-05-22 09:30:00,98.825632,1.063752
"376",2021-05-22 09:45:00,97.69296,1.057656
"377",2021-05-22 10:00:00,97.69296,1.057656
"378",2021-05-22 10:15:00,97.69296,1.057656
"379",2021-05-22 10:30:00,97.69296,1.057656
"380",2021-05-22 10:45:00,96.843456,1.05156
"381",2021-05-22 11:00:00,96.843456,1.05156
"382",2021-05-22 11:15:00,96.843456,1.05156
"383",2021-05-22 11:30:00,96.843456,1.05156
"384",2021-05-22 11:45:00,96.27712,1.048512
"385",2021-05-22 12:00:00,95.710784,1.045464
"386",2021-05-22 12:15:00,95.427616,1.042416
"387",2021-05-22 12:30:00,95.710784,1.045464
"388",2021-05-22 12:45:00,95.710784,1.045464
"389",2021-05-22 13:00:00,95.427616,1.042416
"390",2021-05-22 13:15:00,94.86128,1.039368
"391",2021-05-22 13:30:00,94.86128,1.039368
"392",2021-05-22 13:45:00,94.86128,1.039368
"393",2021-05-22 14:00:00,94.86128,1.039368
"394",2021-05-22 14:15:00,94.294944,1.03632
"395",2021-05-22 14:30:00,94.294944,1.03632
"396",2021-05-22 14:45:00,94.294944,1.03632
"397",2021-05-22 15:00:00,92.879104,1.027176
"398",2021-05-22 15:15:00,93.44544,1.030224
"399",2021-05-22 15:30:00,93.44544,1.030224
"400",2021-05-22 15:45:00,92.879104,1.027176
"401",2021-05-22 16:00:00,92.879104,1.027176
"402",2021-05-22 16:15:00,92.879104,1.027176
"403",2021-05-22 16:30:00,92.879104,1.027176
"404",2021-05-22 16:45:00,92.879104,1.027176
"405",2021-05-22 17:00:00,93.44544,1.030224
"406",2021-05-22 17:15:00,92.595936,1.024128
"407",2021-05-22 17:30:00,92.595936,1.024128
"408",2021-05-22 17:45:00,92.879104,1.027176
"409",2021-05-22 18:00:00,92.0296,1.02108
"410",2021-05-22 18:15:00,92.0296,1.02108
"411",2021-05-22 18:30:00,92.595936,1.024128
"412",2021-05-22 18:45:00,92.595936,1.024128
"413",2021-05-22 19:00:00,92.595936,1.024128
"414",2021-05-22 19:15:00,92.595936,1.024128
"415",2021-05-22 19:30:00,92.595936,1.024128
"416",2021-05-22 19:45:00,92.0296,1.02108
"417",2021-05-22 20:00:00,92.0296,1.02108
"418",2021-05-22 20:15:00,92.879104,1.027176
"419",2021-05-22 20:30:00,92.0296,1.02108
"420",2021-05-22 20:45:00,92.0296,1.02108
"421",2021-05-22 21:00:00,91.746432,1.018032
"422",2021-05-22 21:15:00,92.0296,1.02108
"423",2021-05-22 21:30:00,92.595936,1.024128
"424",2021-05-22 21:45:00,92.595936,1.024128
"425",2021-05-22 22:00:00,92.595936,1.024128
"426",2021-05-22 22:15:00,92.879104,1.027176
"427",2021-05-22 22:30:00,92.595936,1.024128
"428",2021-05-22 22:45:00,92.879104,1.027176
"429",2021-05-22 23:00:00,92.879104,1.027176
"430",2021-05-22 23:15:00,93.44544,1.030224
"431",2021-05-22 23:30:00,94.011776,1.033272
"432",2021-05-22 23:45:00,92.595936,1.024128
"433",2021-05-23 00:00:00,94.011776,1.033272
"434",2021-05-23 00:15:00,93.44544,1.030224
"435",2021-05-23 00:30:00,94.011776,1.033272
"436",2021-05-23 00:45:00,94.011776,1.033272
"437",2021-05-23 01:00:00,94.011776,1.033272
"438",2021-05-23 01:15:00,94.86128,1.039368
"439",2021-05-23 01:30:00,95.427616,1.042416
"440",2021-05-23 01:45:00,95.710784,1.045464
"441",2021-05-23 02:00:00,96.27712,1.048512
"442",2021-05-23 02:15:00,96.27712,1.048512
"443",2021-05-23 02:30:00,96.27712,1.048512
"444",2021-05-23 02:45:00,96.843456,1.05156
"445",2021-05-23 03:00:00,97.409792,1.054608
"446",2021-05-23 03:15:00,97.409792,1.054608
"447",2021-05-23 03:30:00,97.69296,1.057656
"448",2021-05-23 03:45:00,98.825632,1.063752
"449",2021-05-23 04:00:00,98.259296,1.060704
"450",2021-05-23 04:15:00,98.825632,1.063752
"451",2021-05-23 04:30:00,99.675136,1.069848
"452",2021-05-23 04:45:00,99.675136,1.069848
"453",2021-05-23 05:00:00,100.241472,1.072896
"454",2021-05-23 05:15:00,100.52464,1.075944
"455",2021-05-23 05:30:00,100.241472,1.072896
"456",2021-05-23 05:45:00,100.52464,1.075944
"457",2021-05-23 06:00:00,101.090976,1.078992
"458",2021-05-23 06:15:00,101.657312,1.08204
"459",2021-05-23 06:30:00,102.223648,1.085088
"460",2021-05-23 06:45:00,101.657312,1.08204
"461",2021-05-23 07:00:00,102.506816,1.088136
"462",2021-05-23 07:15:00,102.223648,1.085088
"463",2021-05-23 07:30:00,102.223648,1.085088
"464",2021-05-23 07:45:00,102.506816,1.088136
"465",2021-05-23 08:00:00,102.506816,1.088136
"466",2021-05-23 08:15:00,102.223648,1.085088
"467",2021-05-23 08:30:00,102.506816,1.088136
"468",2021-05-23 08:45:00,103.922656,1.09728
"469",2021-05-23 09:00:00,103.639488,1.094232
"470",2021-05-23 09:15:00,103.922656,1.09728
"471",2021-05-23 09:30:00,103.073152,1.091184
"472",2021-05-23 09:45:00,103.639488,1.094232
"473",2021-05-23 10:00:00,103.639488,1.094232
"474",2021-05-23 10:15:00,103.639488,1.094232
"475",2021-05-23 10:30:00,103.073152,1.091184
"476",2021-05-23 10:45:00,103.922656,1.09728
"477",2021-05-23 11:00:00,103.639488,1.094232
"478",2021-05-23 11:15:00,103.639488,1.094232
"479",2021-05-23 11:30:00,103.922656,1.09728
"480",2021-05-23 11:45:00,103.639488,1.094232
"481",2021-05-23 12:00:00,104.488992,1.100328
"482",2021-05-23 12:15:00,103.922656,1.09728
"483",2021-05-23 12:30:00,103.639488,1.094232
"484",2021-05-23 12:45:00,104.488992,1.100328
"485",2021-05-23 13:00:00,103.639488,1.094232
"486",2021-05-23 13:15:00,103.922656,1.09728
"487",2021-05-23 13:30:00,103.639488,1.094232
"488",2021-05-23 13:45:00,103.639488,1.094232
"489",2021-05-23 14:00:00,103.639488,1.094232
"490",2021-05-23 14:15:00,103.639488,1.094232
"491",2021-05-23 14:30:00,103.922656,1.09728
"492",2021-05-23 14:45:00,103.922656,1.09728
"493",2021-05-23 15:00:00,103.639488,1.094232
"494",2021-05-23 15:15:00,104.488992,1.100328
"495",2021-05-23 15:30:00,103.922656,1.09728
"496",2021-05-23 15:45:00,104.488992,1.100328
"497",2021-05-23 16:00:00,103.639488,1.094232
"498",2021-05-23 16:15:00,103.922656,1.09728
"499",2021-05-23 16:30:00,105.055328,1.103376
"500",2021-05-23 16:45:00,103.639488,1.094232
"501",2021-05-23 17:00:00,104.488992,1.100328
"502",2021-05-23 17:15:00,103.922656,1.09728
"503",2021-05-23 17:30:00,105.055328,1.103376
"504",2021-05-23 17:45:00,105.055328,1.103376
"505",2021-05-23 18:00:00,104.488992,1.100328
"506",2021-05-23 18:15:00,104.488992,1.100328
"507",2021-05-23 18:30:00,105.055328,1.103376
"508",2021-05-23 18:45:00,105.055328,1.103376
"509",2021-05-23 19:00:00,105.621664,1.106424
"510",2021-05-23 19:15:00,105.055328,1.103376
"511",2021-05-23 19:30:00,105.621664,1.106424
"512",2021-05-23 19:45:00,105.621664,1.106424
"513",2021-05-23 20:00:00,105.055328,1.103376
"514",2021-05-23 20:15:00,105.904832,1.109472
"515",2021-05-23 20:30:00,106.471168,1.11252
"516",2021-05-23 20:45:00,105.904832,1.109472
"517",2021-05-23 21:00:00,106.471168,1.11252
"518",2021-05-23 21:15:00,105.904832,1.109472
"519",2021-05-23 21:30:00,105.621664,1.106424
"520",2021-05-23 21:45:00,107.037504,1.115568
"521",2021-05-23 22:00:00,106.471168,1.11252
"522",2021-05-23 22:15:00,106.471168,1.11252
"523",2021-05-23 22:30:00,105.904832,1.109472
"524",2021-05-23 22:45:00,106.471168,1.11252
"525",2021-05-23 23:00:00,106.471168,1.11252
"526",2021-05-23 23:15:00,107.037504,1.115568
"527",2021-05-23 23:30:00,107.037504,1.115568
"528",2021-05-23 23:45:00,107.037504,1.115568
"529",2021-05-24 00:00:00,106.471168,1.11252
"530",2021-05-24 00:15:00,107.60384,1.118616
"531",2021-05-24 00:30:00,107.037504,1.115568
"532",2021-05-24 00:45:00,107.60384,1.118616
"533",2021-05-24 01:00:00,107.037504,1.115568
"534",2021-05-24 01:15:00,107.60384,1.118616
"535",2021-05-24 01:30:00,107.60384,1.118616
"536",2021-05-24 01:45:00,107.60384,1.118616
"537",2021-05-24 02:00:00,107.60384,1.118616
